tweets;1.kisi;2.kisi;3.kisi
Almanya'da yine cami saldýrýsý: Öhringen kentindeki cami kapýsýna kesik domuz kafasý... https://t.co/zU6Sq0OvLG #ýrkçýlýk #racism #Germany https://t.co/YF7Q7tz8Nb;1;1;
#ýrkçýlýk yapmayýn hepimizde kardeþiz hepimizde ayný yere topraðýn altýna gidecez https://t.co/24qAqjXaW2;0;0;
"Bugünü anlamak için...
#ýrkçýlýk #tarihunutmaz https://t.co/AZjCnFRWeJ";0;0;
@asliaydintasbas ýrkýçýlýk diye aðlayýnca #ýrkçýlýk azalmýyor. Bunlar hep böyle boþ entel lakýrdýlarý.;1;1;
Bunlarin genlerinde var #irkcilik ! O yuzden sasirilacak bir durum yok. #islamofobi #xenofobi #wilders #islamkarsitligi #hollanda #holland https://t.co/zmitC8Tpxu;1;1;
Fransa'da da cami saldýrýsý! Ülkenin kuzeyindeki Chateau Thierry kentinde Fas camisi yakýldý. https://t.co/8QWfVYW9sm #faþizm #ýrkçýlýk https://t.co/dLJuQgyieJ;0;0;
"#MinderMarokkanen: ""Ceza almasa da, bu Yargý sonucunun önemi büyük çünkü....https://t.co/iz2hNfHpW1 #ýrkçýlýk #wilders https://t.co/rdWelGnErF";0;0;
"#MinderMarokkanen: ""Ceza almasa da, bu Yargý sonucunun önemi büyük çünkü #Wilders ayrýmcýlýktan...."".https://t.co/iz2hNfHpW1 #ýrkçýlýk https://t.co/V1nbXO9Q59";0;0;
"Bu akþam #Berlin'de ""NSU Monologlarý"" adlý oyun Türkçe olarak @HeimathafenNK'de sergilenecek (Almanca &amp; Ýngilizce üst yazýlý)
#NSU #ýrkçýlýk https://t.co/ycN9vYzide";0;0;
Bugun Kendimi gercekten kötu hissettim.. bir kez daha hic ummadigim anda hic ummadigim verde irkciliga maruz kaldim :( #gurbet #ýrkçýlýk https://t.co/qUwisETfy9;0;0;
@ertemsener #derinfutbolumuz #favori #Almanya #barisozbek #ýrkcýlýk ahmet hoca saçmalýyor https://t.co/3OjqjiNfnn;0;0;
"Belirledikleri adaya özel yönetimsel döngüler üzerinden
#Batý #ýrkçýlýk tan #inançfobia dan birbirleriyle kanlý üstünlük kavgasýna düþecek";0;0;
Kurtuluþ Savaþý böyle kazanýldý sen Türksün Kürtsün demeden bizim için halamý #ýrkçýlýk https://t.co/ti2XrswzBu;0;0;
Yapay Zeka elimizde patlar mý? Ýþte nedenleri https://t.co/ShERvXfgyv #yapayzeka #idiocracy #casusluk #ýrkçýlýk #ayrýmcýlýk https://t.co/Wk5dV65WMm;0;0;
Yapay Zeka elimizde patlar mý? Ýþte nedenleri https://t.co/5fMjf2Vq98 #yapayzeka #idiocracy #casusluk #ýrkçýlýk #ayrýmcýlýk https://t.co/LbnrpIjQm0;0;0;
Yapay Zeka elimizde patlar mý? Ýþte nedenleri https://t.co/GEgU4z2GMD #yapayzeka #idiocracy #casusluk #ýrkçýlýk #ayrýmcýlýk https://t.co/ld2EhNl8w3;0;0;
Yapay Zeka elimizde patlar mý? Ýþte nedenleri https://t.co/wdwzUnX45p #yapayzeka #idiocracy #casusluk #ýrkçýlýk #ayrýmcýlýk https://t.co/97roDNham7;0;0;
ABD polisi tekerlekli sandalyedeki özürlü kadýna elektrik verip göz altýna alýyor. Suçu siyahi olmak! #beyazadam #ýrkçýlýk #batý https://t.co/C1jfXtc1RN;0;0;
Beþiktaþlý taraftarlar #ýrkçýlýk ve iþitme #engellilerin sorununa dikkat çekmek için Benfica maçýnda 1 dakikalýk... https://t.co/1m9TQ9IEbv;0;0;
Tecavüz olacaktý be ucundan kaçtý #ýrkçýlýk #sessiztezahürat… https://t.co/MX8KVintn3;1;1;
Spor da #þike ye #dopýng e #ýrkçýlýk a yol verdiðiniz  için teþekkkürler @Akparti @TFF_Org @TBForgtr hayaldi gerçek oldu;0;0;
#Sike sizde, #irkcilik sizde, #tesvik sizde, butun SAHTEKAR liklar sizde AMA yine konusuyorsunuz YAVUZ HIRSIZ evsahibini bastirirmis!! https://t.co/vLlHKDUUC4;1;1;
En büyük ihanet kendi ülkesinde ondan olmayan bir irka mensup olan bir insaný kendi irkina kusturmesi #ýrkçýlýk #kýnýyorum #ÝnsanlýðaMesajým;0;0;
"DONALD TRUMP’I ELEÞTÝREN BAÞÖRTÜLÜ ÖÐRENCÝYE SALDIRI

https://t.co/Bov0DPAZs1

#donaldtrump #ýrkçýlýk #fobi #haberler #dünya https://t.co/EcI0ili3rG";0;0;
"DONALD TRUMP’I ELEÞTÝREN BAÞÖRTÜLÜ ÖÐRENCÝYE SALDIRI

https://t.co/Bov0DPAZs1

#donaldtrump #ýrkçýlýk #fobi #haberler #dünya https://t.co/eYnGEFswSg";0;0;
"DONALD TRUMP’I ELEÞTÝREN BAÞÖRTÜLÜ ÖÐRENCÝYE SALDIRI

https://t.co/Bov0DPAZs1

#donaldtrump #ýrkçýlýk #fobi #haberler #dünya https://t.co/b7KuTpeoN5";0;0;
#anadilimi #yabancýlisan diye yazdým cv me, #ýrkçýlýk ettiler. þimdi de o #koþulu #avantaj diye arýyor ayný þirketin baþka departmaný. zalým;0;0;
https://t.co/F7sUNWknaH mülteci kampindan rahatsiz olan alman komþular 4 metre yüksekliðinde duvar ördürdü #münih #irkcilik;0;0;
https://t.co/vwT99E6SdJ @instelacom aracýlýðýyla #ýrkçýlýk;0;0;
Almanya'nýn doðusunda camilere saldýrýlar çoðaldý. Alman bakan açýkladý... https://t.co/RwJ3zyjhON  #ýrkçýlýk https://t.co/RlBkFgoW8n;0;0;
#Bulgaristan'daki #Türk bakandan '#ýrkçýlýk' þikayeti https://t.co/EHdKUqidBc;0;0;
"Bir ilk: Enschede camisine saldýranlar ""#terörist"" olarak yargýlandýlar! Yakmaya çalýþmýþlardý! https://t.co/4o9iz7H9Xa #terör #ýrkçýlýk https://t.co/woeV1Hd5WK";0;0;
"Yazý yazarken eðlenir mi insan? ""Brexit'ten Sonra Biz..."" @wordpressdotcom https://t.co/kfprf84oiT #blogosfer #yaþam #londra #ýrkçýlýk";0;0;
"Bunu tüm insanlara uygulayalým herkes bi afallayýp kendine gelsin.. #ýrkçýlýk 
 https://t.co/jn0j1e13ff";0;0;
#ýrkçýlýk yapma amk k*rdü.;1;1;
Ýslam ve göçmen karþýtý #Pegida, kuruluþunun 2. yýlýný Avrupa'nýn ýrkçýlýk baþkenti #Dresden'de kutladý.https://t.co/0pS152weia #ýrkçýlýk https://t.co/gaiNKsf1CT;0;0;
"Ruanda’nýn “Lanetlileri”:
https://t.co/3TpeRqijfL
#ruanda #soykýrým #film #sinema #bm #abd #katliam  #fransa #ýrkçýlýk #blogs #savaþ #barýþ";1;1;
#ýrkçýlýk yapýyorum Ýran'dan nefret ediyorum!;1;1;
#Almanya'da 3 hafta içerisinde 7 camiye saldýrý düzenlendi! Detaylar infografikte. #islamofobi #ýrkçýlýk https://t.co/kX4tVdplP7;0;0;
Ülkede artýk kürtler ve türkler ýrkcýlýk yapýyor ulke nereye gidiyor #ýrkcýlýk;0;0;
"Almanya'da yeni yapýlan camiye ýrkçý saldýrý yapýldý. Cami inþaatýna, ""Müslümanlardansa nazileri yeðlerim"" yazýldý!
#Ýslamofobi #ýrkçýlýk https://t.co/lbt4sj2qDg";1;1;
Bizdekilere kalsa Türkiye'de haþa #ayrýmcýlýk da #ýrkçýlýk da yok. Nisan'da kurulan #TÝHEK'in hala faaliyete geçmemesi bundan olsa gerek...;1;1;
"EA Sports FIFA 17'de ýrkçýlýk skandalý!
#easports #ea #fifa17 #fifa2017 #fifa #oyun #ýrkçýlýk #haber #blog #game
https://t.co/JmYKfGawx1";0;0;
#ABD #ýrkçýlýk #þiddet #polisþiddeti #çocuk #gözyaþý #protesto #siyahihalk #zenci #meclis Küçük kýz dünyayý aðlattý https://t.co/nquzxGry0J;0;0;
#ABD #ýrkçýlýk #þiddet #polisþiddeti #çocuk #gözyaþý #protesto #siyahihalk #zenci #meclis Küçük kýz dünyayý aðlattý https://t.co/DJ9tzur89q;0;0;
ABD'de 9 yaþýndaki çocuktan 'ýrkçýlýk dersi' https://t.co/RR4Ep3cZ7Y #Amerika #ýrkçýlýk #Charlotte #ZiannaOliphant #dram https://t.co/RKj5xglmyI;0;0;
#abd #newyork #charlotte #oliphant #news #ýrkçýlýk #ders #sondakika #haberler 9 YAÞINDAKÝ ÇOCUKTAN IRKÇILIK DERSÝ! https://t.co/okOCBQOo2I https://t.co/mNhCpqxhbo;0;0;
"#aklýmagelmiþken þunu söyleyim. 
Türk Kahvesi Ýçin
Atsýz Okuyun.
Irkçý Olun.

#atsýz 
#ýrkçýlýk https://t.co/iFY7HPebPH";0;0;
"#BM çalýþma grubu, #ABD polisinin siyahlara karþý tutumunun ýrkçý linç terörünü anýmsattýðýný belirtti
#ýrkçýlýk 
https://t.co/46cTP0CwKp";0;0;
"#Houston'da 9 kiþiyi yaralayan saldýrganýn asker kýyafetinde eski #Nazi amblemi bulundu
#ABD #ýrkçýlýk 
https://t.co/yheEC3wdvC";0;0;
"Avusturya'da baþörtülü bir kadýn saldýrýya uðradý - #ýrkçýlýk
https://t.co/31jvedOqhd";0;0;
"Son dönemdeki #ýrkçýlýk, #nefretsuçlarý ve #Ýslamofobi ile ilgili çýkan haberleri derledik:
#Ýsrail #ABD #Minnesota #Iran #Almanya https://t.co/q5pwTrB5Bl";0;0;
@tiko1052 Eto'o bu bir deðil iki deðil. Gittiðin her yerde bu numaralarý yapýyorsun heralde #antalyaspor #ýrkçýlýk #samueleto;0;0;
#TBMM #Almanyadaki artan #ýrkçýlýk, göçmenlere saldýrýlar, küçük yaþta #uyuþturucu kullanma konularýnýn araþtýrýlmasý için heyetler yollasýn;0;0;
""" #irkcilik ideolijik bir dusunce degil aksine psikolojik bir hastaliktir."" Malcom X";0;0;
Almanya Bautzen sehrinde mültecilere organizeli irkci saldiri #almanya #ýrkcýlýk https://t.co/ANuTJQJJI4;0;0;
Ýyi okuyun #milliyetçilik #ýrkçýlýk kötü bir hastalýktýr...  https://t.co/jauq5JiPHC;0;0;
"Azdýrýlmýþ #ýrkçýlýk !
#Kýzýlderililer giremez
#Siyahlar giremez
#Kürtler giremez https://t.co/I62vwEujph";1;1;
Ýngiltere'de nefret suçlarýnda korkutan artýþ;0;0;
Ýngiltere'de nefret suçlarýnda korkutan artýþ;0;0;
"Son bir haftada #ýrkçýlýk ve #insanhaklarýihlalleri ile ilgili yaþanan önemli geliþmeler:
#Germany #PKK #AfD #Syria https://t.co/y433mjPSlW";0;0;
Irkçýlýk ve Türkçülük Üzerine https://t.co/c8P1QX04u3 #tarihokumalari #tarih #ýrkçýlýk #türkçülük #makale #history https://t.co/eOPFYtpfKq;0;0;
Banu Avar'la Marine Le Pen'in bu kadar birbirine benzemesi tesadüf olamaz. #ýrkçýlýk #evrensel #ikiz https://t.co/fMfhFRqZV3;0;0;
Türkiyeli Ermeni olmak, her gün hakaret, aþaðýlanma, küfre maruz kalmak demek. Utanç verici Türkiye gerçeklerinden biri #ýrkçýlýk;1;1;
"Son dönemde yaþanan #Ýslamofobi, #ýrkçýlýk ve #insanhaklarýihlalleri vakalarýný derledik:
#UN #Germany #France #EU https://t.co/IXQwFScJkf";0;0;
Avrupa'da yaþanan #Ýslamofobi, #ýrkçýlýk ve #insanhaklarýihlalleri vakalarý....!!! https://t.co/6H3gcbKgd9;0;0;
Son dönemde Avrupa'da yaþanan #Ýslamofobi, #ýrkçýlýk ve #insanhaklarýihlalleri vakalarýný derledik: https://t.co/3rJ44SpkUM;0;0;
"NeÞerefki TürkDoðmuþuz
Atatürk'ün kastý #ýrkçýlýk deðil, topraðýna sahip çýkandýr.., oku,anla ve aðla !
~ @isaaczip https://t.co/ArMA5pjPTx";0;0;
#Brexit sonrasý #Ýngiltere'de #ýrkçýlýk yükseliþte. https://t.co/6O3lwiE2jc https://t.co/Y8l3hbWVd6;0;0;
#Brexit sonrasý #Ýngiltere'de #ýrkçýlýk yükseliþte. https://t.co/6O3lwimrrE @dw_turkce @trthaber @cnnturk;0;0;
#ýrkçýlýk @ Çanakkale, Turkey https://t.co/ugvlw1UU7G;0;0;
"#din tüccarligini körüklemenin sonu #irkcilik ve ayrýmcýlýða dayalý #teror ...
 lanet olsun
#Gaziantep
#PrayForAntep
#PrayForAleppo";0;0;
Türkiye’nin ýrkçýlýkla imtihaný: Sýradan #ýrkçýlýk ve Suriyeliler- https://t.co/GccwYwuIJo https://t.co/sLeTGT5T5U;0;0;
AVUSTURYA' DA TÜRK DERNEÐÝNE SALDIRI! https://t.co/fdhBWaCOhq #Avusturya #Türkiye #Dernek #saldýrý #ýrkçýlýk #molotofkokteyli #Polis;0;0;
"Siyahi gençler havuzda yüzerken havuza kimyevi madde döküyorlar.
#racism #racist #ýrkçýlýk #ýrkçý https://t.co/T7A8ZwQFfb";0;1;
"1964 Abd siyahi bir genç beyazlarýn musluðundan su içiyor.
#racism #racist #ýrkçýlýk #ýrkçý https://t.co/7RP5YtqjO3";0;10;
"Siyahi bir genç köpeklere yem edilmek isteniyor.
#racism #racist #ýrkçýlýk #ýrkçý https://t.co/4VdDPNmr7g";1;0;
"Belçika’da Afrikalý bir kýz çocuðu hayvanat bahçesinde sergileniyor! (1958)
#ýrkçýlýk https://t.co/Nv1qUcTXv0";0;0;
"Denizde yüzmek isteyen siyahilerle mücadele
#racism #racist #ýrkçýlýk #ýrkçý https://t.co/Q3aig1F43B";0;1;
"Siyah ve beyaz ayrýmý
Tuhaf bir kare
#racism #racist #ýrkçýlýk #ýrkçý https://t.co/oPRG7QuLa6";0;0;
"Siyah çocuklarýn oynamasý yasak olan bir park 60'lý yýllar ABD
#racism 
#racist #ýrkçýlýk #ýrkçý https://t.co/KNmo7seXH8";1;1;
"Afganistan'daki #ýrkçýlýk #ayýrýmcýlýða hayýr diyelim!
#Hazaralarýn katliamýna dur diyelim!
#enlightenment";0;0;
#enlightenment Afganistan'da #ýrkçýlýk ve #ayrýcýlýða hayýr dedikleri için 90 kiþiyi #þehit ettiler.Nerde @secgen @TBMMresmi #adalet?;0;0;
Bu paylaþýmýmda yüreðinde gerçekten #ayrým #bölücülük #ýrkçýlýk barýndýrmayan vatan sevgisi olan… https://t.co/BtNGqNOTej;0;0;
#ýrkcýlýk;0;0;
Türkiye'nin ýrkçýlýkla imtihaný: Sýradan ýrkçýlýk ve #Suriyeliler- https://t.co/GccwYwuIJo #ýrkçýlýk #türkiye https://t.co/DzAjaYb0II;0;0;
"Ben onlarý suçlayarak onu nefret??

 #ýrkçýlýk";0;0;
#suriyelilere #vatandaþlýk verilecek tartýþmasý üzerine yükselen #ýrkçýlýk üzerine bugünkü basýn açýklamamýz https://t.co/BlbsnhG4or;0;0;
#Akdeniz #sahil'inin en beyazý olan ben hor goruluyor, #siyah ýrkýn yanýnda resmen #wasp #ýrkçýlýk'ýnýn tam tersi bir muame yaþýyorum ?? #kaþ;0;0;
"Ýsveçli araþtýrmacýlara göre dünyada #ýrkçýlýk haritasý,#Ýran bu konuda da baþarlý bir biçimde ikinci sýrada !!

https://t.co/cf1m1Lx990";0;0;
Burda yapýlan #ýrkçýlýk baþka hiçbir yerde yok . Salak salak konuþmayýn .;1;1;
þu yukarýdakiler deðilse her nedir?... arz-i halimdir. meraklýsýna meramýmdýr. #suriye #mülteci #refugees #ýrkçýlýk #yenitürkiye;0;0;
#ýrkçýlýk kötü bir hastalýktýr;0;0;
Çocuklarýnýzý bu vb kiþilerden uzak tutunuz ! #ýrkçýlýk en tehlikeli hastalýktýr! #notoracism https://t.co/V7DlPHF5eR;0;0;
Suriyeli'lere vatandaþlýk konusunda twitlerken, #ýrkçýlýk yapmamak adýna,hedefe hesap kitap peþinde olanlarý alýn #Suriyeli mültecileri deil;0;0;
+tepkisi veren almanlar #irkcilik #almanya https://t.co/XxoExCVp2z;0;0;
Yaniiiiii... IRKÇILIÐA HAYIR! #ýrkçýlýk #siyah #beyaz #insan https://t.co/mLpoXWKSrC;0;0;
"IRKÇILIK HER YERDE VAR MALESEF :( KARÞISINA GELEN ÝNSANA KORKTUM ONDAN DEDÝ #ýrkçýlýk #izdivaç
https://t.co/TMKqa3ybOm";0;0;
"Almanya 'kurumsal ýrkçýlýk' yapýyor;https://t.co/QzAKVDgO9Z #Irkçýlýk #Almanya
#amnestyinternational @SelminCaliskan https://t.co/AgMYQkXrDD";0;0;
"Almanya 'kurumsal ýrkçýlýk' yapýyor;https://t.co/dh5wt6S03M #Irkçýlýk #Almanya
#amnestyinternational @SelminCaliskan https://t.co/UtbvVpIuO0";0;0;
#ýrkcýlýk, beyin geliþimini tamamlamayan varlýklarda görülen bir hastalýktr..;0;0;
"Irkcýlýða dur de
#Racism
#ýrkçýlýk
#Bot
#Robot https://t.co/IPOBqMb2hl";0;0;
"@Avrupa_Turk @Hollanda_Turk @tcbestepe @GermanyinTurkey @yaptirim @lafabakmam Bu ""kan testi"" #ýrkçýlýk deðil de nedir?";0;0;
"34-Irkcýlýða dur de:)
#Racism
#ýrkçýlýk
#Bot
#Robot https://t.co/MACIzzAxkF";0;0;
"Irkcýlýða dur de:)
#Racism
#ýrkçýlýk
#Bot
#Robot https://t.co/yTXNrz42jb";0;0;
Herkese yapýlmalý ki ýrkçýlýk ortadan kalksýn #Irkcýlýk  https://t.co/d5CI3A0rtg;0;0;
"atamýz fatihle övünen yöneticilerimiz 
acaba...! neden atamýz Fatih Türk kelimesini kullanmýþ
odamý #ýrkçýlýk yapmýþ yapmýþsa kötümü olmuþ ?";0;0;
Türkiye'de #ýrkçýlýk https://t.co/6AkK0yPjmz;0;0;
Dün olduðu gibi bugün de #ýrkçýlýk insan canýna mâl oluyor. #Solingen faciasý günümüzde de varolan tehlikelere karþý ikaz mahiyeti taþýyor.;0;0;
26 Mayýs 2016 #Afrika #ýrkçýlýk https://t.co/MOGk2P4bhI;0;0;
Adý Ýsmail fakat Türkiye ve çevre coðrafyasý ona uygun deðilmiþ. pess #ýrkçýlýk  https://t.co/DqY4S3TKCS;0;0;
#IRKÇILIK kime olmaz hangi ýrktan olursa olsun ýrkçýlýk islamda olmaz e islam deðilse o beni öteliyor öteliyorsa ben o alçaða çiçekmi sunayý;0;0;
Faþizm üstüne kurulu anayasa #faþizm #ýrkçýlýk #türkçülük #türkiyeli #anayasa #tc https://t.co/zO2Vd6O5u0;1;0;
"Yeþer Sarýyýldýz yazdý
ÝNSANLIK TARÝHÝNÝN UTANCI: IRKÇILIK

https://t.co/FhErj7FHo9

#ýrkçýlýk #dosya https://t.co/3oDeioqCzd";0;0;
"Bugün #Berlin #Panel:""Von Hoyerswerda nach Clausnitz"" #Almanya'da 1991'den 2016'ya süregelen #ýrkçýlýk tartýþýlacak https://t.co/SBENc3CgOd";0;0;
"Yeþer Sarýyýldýz yazdý
ÝNSANLIK TARÝHÝNÝN UTANCI: IRKÇILIK

https://t.co/FhErj7FHo9

#ýrkçýlýk #dosya https://t.co/9ulO2KeoXk";0;0;
".@androverdose yazdý
ÝNSANLIK TARÝHÝNÝN UTANCI: IRKÇILIK

https://t.co/FhErj7o6wB

#ýrkçýlýk #dosya https://t.co/kPvzumd9ut";0;0;
@Z4hiTEngiN bu alçak konuþur özgürlük deBOKlasi hoþgörü biz konuþuruz #ýrkçýlýk olur milleti sustura sustura soðutuyorlar ortamdan;1;1;
"Gaffar Mehdiyev - Ermeni Tseghakronizmi.
#ermenisorunu #ermenimeselesi #ýrkçýlýk #nazizm #tseghakronizm 
https://t.co/3i3Kys0lUC";0;0;
#Trabzon'da, bir inþaatta çalýþan 6 inþaat iþçisine, #Kürt olduklarý için, ýrkçý linç giriþimi olmuþ. Þaþýran var mý..? #ýrkçýlýk #faþizm;1;1;
"Haeckel'in düz saçlý insanlarý (beyazlar) evrimsel olarak üstün olarak yorumlamasý
#ýrkçýlýk https://t.co/i1OVZXJ90B";0;0;
Daha ne diyeceksin #ýrkçýlýk sadece okuyorum sadece bakýyorum bunlara https://t.co/RbVY7hjjVG;0;0;
@MKE_Ankaragucu #ýrkçýlýk kulak ve burununuzdan fýþkýrmýþ;1;1;
Müslümanlara karþý saldýrýlar Hollanda'da da artýyor.Özellikle baþörtülü kadýnlara.https://t.co/eZvKH43ZQJ #ýrkçýlýk https://t.co/ZXN7dfYVm5;0;0;
"Doðru Hýzlý Haber: #ÇocukkenBen #baþedeceðiz #Anlamlý1SözYaz #BahislerAçýldý 
#ahmethakan #tarafsýzbölge #ýrkçýlýk https://t.co/THZFHIHGNK";0;0;
"Neden Irkçýlýk Yaparýz? https://t.co/C01HGS38ww  
#ýrkçýlýk #faþizm #demokrasi #barýþ #savaþ #elinoðlu @chabyhan @astokes61 @PolyaninAndrey";0;0;
Bulgar ýrkçýlarý sýnýrda mülteci avýnda , Avrupa'nýn büyük utancý #mülteci #avrupa #ýrkçýlýk https://t.co/j5vg5Bk4o7;1;1;
Ýngiltere'de siyonizm karþýtý olmak, ýrkçýlýk suçu oldu https://t.co/WIkzJlJuCt #Ýngiltere #siyonizm #ýrkçýlýk #antisemitizm;0;0;
"Kan kandýr, hepimizin kaný ayný renktir...
Dünya kardeþliðinin rengi yoktur...
#kan #ýrkçýlýk… https://t.co/3t3nDhGmOa";0;0;
"#Almanya’ya karþý #BM #ýrkçýlýk ihtarýnýn gereði hâlen yapýlmamýþtýr

https://t.co/tB5qyIOWfd";0;0;
Bugün #Berlin #Hellersdorf 'ta aþýrý saðcýlarýn yürümesine engel olmak için #ýrkçýlýk karþýtý gösteriler olacak. https://t.co/XSMjAAEAvR;0;0;
#þike #ýrkçýlýk #doping maziniz de bir tarih yatýyor gerçekten #Fenerbahce;0;0;
#Almanya'da #ýrkçýlýk ve ayrýmcýlýk karþýtý etkinlik https://t.co/DrBGSNTn9J;0;0;
Saldýrýlar sürüyor:#BerkelEnRodenrijs: Cami bahçesine domuz baþý! https://t.co/3l4b7lbyBR #ýrkçýlýk #racism #racisme https://t.co/KmZVrcgULq;0;0;
Aslýn ne olursa olsun #türkiyedeyaþayanherkestürktür !Kürt, alevi diye ayrým yaparsak böyle #ýrkçýlýk dan öteye  gidemeyiz #baskanlýkugruna;1;0;
Alman ordusu 2015 yýlýnda aþýrý saðcý 19 askeri ordudan attý. https://t.co/1jhDJReQRE #ýrkçýlýk https://t.co/5gFkDpZzGU;0;0;
Türk bayraðý açmak ne zamandan beri #ýrkçýlýk oldu bu ülkede? https://t.co/Ylv5BJeFRJ;0;0;
Türk bayraðý açmak ne zamandan beri #ýrkçýlýk oldu bu ülkede? https://t.co/4sN8iAFa6E;0;0;
;0;0;
